label	fix
HCoV_OC43/FRA_EPI/Caen/2005/07	2005-02-07
HCoV_OC43/FRA_EPI/Caen/2005/07	2005-02-07
HCoV_OC43/FRA_EPI/Caen/2006/08	2006-04-12
HCoV_OC43/FRA_EPI/Caen/2006/08	2006-04-12
HCoV_OC43/FRA_EPI/Caen/2006/08	2006-04-12
HCoV_OC43/FRA_EPI/Caen/2007/09	2007-06-16
HCoV_OC43/FRA_EPI/Caen/2007/09	2007-06-16
HCoV_OC43/FRA_EPI/Caen/2007/09	2007-06-16
HCoV_OC43/FRA_EPI/Caen/2008/10	2008-01-17
HCoV_OC43/FRA_EPI/Caen/2008/10	2008-01-17
HCoV_OC43/FRA_EPI/Caen/2008/10	2008-01-17
HCoV_OC43/FRA_EPI/Caen/2009/11	2009-11-02
HCoV_OC43/FRA_EPI/Caen/2009/11	2009-11-02
HCoV_OC43/FRA_EPI/Caen/2009/11	2009-11-02
HCoV_OC43/FRA_EPI/Caen/2010/12	2010-12-17
HCoV_OC43/FRA_EPI/Caen/2010/12	2010-12-17
HCoV_OC43/FRA_EPI/Caen/2010/12	2010-12-17
HCoV_OC43/FRA_EPI/Caen/2011/13	2011-11-20
HCoV_OC43/FRA_EPI/Caen/2011/13	2011-11-20
HCoV_OC43/FRA_EPI/Caen/2011/13	2011-11-20
HCoV_OC43/FRA_EPI/Caen/2012/14	2012-03-30
HCoV_OC43/FRA_EPI/Caen/2012/14	2012-03-30
HCoV_OC43/FRA_EPI/Caen/2012/14	2012-03-30
HCoV_OC43/FRA_EPI/Caen/2013/15	2013-03-18
HCoV_OC43/FRA_EPI/Caen/2013/15	2013-03-18
HCoV_OC43/FRA_EPI/Caen/2013/15	2013-03-18
HCoV_OC43/UK/London/2011	2011-08-20
HCoV_OC43/USA/ACRI_0052/2016	2016-03-07
HCoV_OC43/USA/ACRI_0213/2016	2016-12-19
HCoV_OC43/USA/TCNP_00204/2017	2017-01-03
HCoV_OC43/USA/TCNP_00212/2017	2017-01-17
HCoV_OC43/USA/TCNP_0070/2016	2016-02-01
HCoV_OC43/Yamagata.JPN/01.2011_0064	2011-01-XX
HCoV_OC43/Yamagata.JPN/02.15_0022	2015-01-XX
HCoV_OC43/Yamagata.JPN/02.15_0076	2015-01-XX
HCoV_OC43/Yamagata.JPN/02.15_0083	2015-01-XX
HCoV_OC43/Yamagata.JPN/02.2009_0058	2009-01-XX
HCoV_OC43/Yamagata.JPN/02.2009_0063	2009-01-XX
HCoV_OC43/Yamagata.JPN/02.2015_0077	2015-01-XX
HCoV_OC43/Yamagata.JPN/03.15_0087	2015-01-XX
HCoV_OC43/Yamagata.JPN/03.2009_0118	2009-01-XX
HCoV_OC43/Yamagata.JPN/03.2010_0241	2010-01-XX
HCoV_OC43/Yamagata.JPN/03.2014_0174	2014-01-XX
HCoV_OC43/Yamagata.JPN/03.2015_0086	2015-01-XX
HCoV_OC43/Yamagata.JPN/03.2015_0088	2015-01-XX
HCoV_OC43/Yamagata.JPN/03.2015_0093	2015-01-XX
HCoV_OC43/Yamagata.JPN/03.2015_0101	2015-01-XX
HCoV_OC43/Yamagata.JPN/03.2015_0128	2015-01-XX
HCoV_OC43/Yamagata.JPN/03.2015_0129	2015-01-XX
HCoV_OC43/Yamagata.JPN/03.2015_0130	2015-01-XX
HCoV_OC43/Yamagata.JPN/03.2015_0131	2015-01-XX
HCoV_OC43/Yamagata.JPN/03.2015_0134	2015-01-XX
HCoV_OC43/Yamagata.JPN/03.2015_0136	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.15_0214	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2010_0251	2010-01-XX
HCoV_OC43/Yamagata.JPN/04.2012_0168	2012-01-XX
HCoV_OC43/Yamagata.JPN/04.2013_0289	2013-01-XX
HCoV_OC43/Yamagata.JPN/04.2014_0225	2014-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0137	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0140	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0142	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0144	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0147	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0151	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0152	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0154	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0155	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0158	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0159	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0209	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0210	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0211	2015-01-XX
HCoV_OC43/Yamagata.JPN/04.2015_0213	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.15_0234	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.15_0248	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2009_0292	2009-01-XX
HCoV_OC43/Yamagata.JPN/05.2012_0279	2012-02-XX
HCoV_OC43/Yamagata.JPN/05.2012_0283	2012-02-XX
HCoV_OC43/Yamagata.JPN/05.2013_0300	2013-01-XX
HCoV_OC43/Yamagata.JPN/05.2014_0285	2014-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0215	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0216	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0218	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0220	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0223	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0224	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0225	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0228	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0229	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0230	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0232	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0233	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0235	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0236	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0275	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0279	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0282	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0284	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0285	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0287	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2015_0288	2015-01-XX
HCoV_OC43/Yamagata.JPN/05.2017_0193	2017-01-XX
HCoV_OC43/Yamagata.JPN/05.2017_0247	2017-02-XX
HCoV_OC43/Yamagata.JPN/06.15_0350	2015-02-XX
HCoV_OC43/Yamagata.JPN/06.2012_0291	2012-02-XX
HCoV_OC43/Yamagata.JPN/06.2012_0369	2012-02-XX
HCoV_OC43/Yamagata.JPN/06.2012_0371	2012-02-XX
HCoV_OC43/Yamagata.JPN/06.2013_0348	2013-02-XX
HCoV_OC43/Yamagata.JPN/06.2013_0375	2013-02-XX
HCoV_OC43/Yamagata.JPN/06.2013_0378	2013-02-XX
HCoV_OC43/Yamagata.JPN/06.2014_0296	2014-02-XX
HCoV_OC43/Yamagata.JPN/06.2014_0297	2014-02-XX
HCoV_OC43/Yamagata.JPN/06.2014_0370	2014-02-XX
HCoV_OC43/Yamagata.JPN/06.2014_0371	2014-02-XX
HCoV_OC43/Yamagata.JPN/06.2014_0375	2014-02-XX
HCoV_OC43/Yamagata.JPN/06.2014_0378	2014-02-XX
HCoV_OC43/Yamagata.JPN/06.2015_0290	2015-02-XX
HCoV_OC43/Yamagata.JPN/06.2015_0291	2015-02-XX
HCoV_OC43/Yamagata.JPN/06.2015_0294	2015-02-XX
HCoV_OC43/Yamagata.JPN/06.2015_0297	2015-02-XX
HCoV_OC43/Yamagata.JPN/06.2015_0300	2015-02-XX
HCoV_OC43/Yamagata.JPN/06.2015_0301	2015-02-XX
HCoV_OC43/Yamagata.JPN/06.2015_0303	2015-02-XX
HCoV_OC43/Yamagata.JPN/06.2015_0351	2015-02-XX
HCoV_OC43/Yamagata.JPN/06.2015_0359	2015-02-XX
HCoV_OC43/Yamagata.JPN/06.2017_0266	2017-02-XX
HCoV_OC43/Yamagata.JPN/06.2017_0300	2017-02-XX
HCoV_OC43/Yamagata.JPN/07.2009_0467	2009-02-XX
HCoV_OC43/Yamagata.JPN/07.2009_0469	2009-02-XX
HCoV_OC43/Yamagata.JPN/07.2009_0536	2009-02-XX
HCoV_OC43/Yamagata.JPN/07.2013_0380	2013-02-XX
HCoV_OC43/Yamagata.JPN/07.2014_0380	2014-02-XX
HCoV_OC43/Yamagata.JPN/07.2014_0446	2014-02-XX
HCoV_OC43/Yamagata.JPN/07.2015_0353	2015-02-XX
HCoV_OC43/Yamagata.JPN/07.2015_0361	2015-02-XX
HCoV_OC43/Yamagata.JPN/07.2015_0368	2015-02-XX
HCoV_OC43/Yamagata.JPN/07.2015_0369	2015-02-XX
HCoV_OC43/Yamagata.JPN/07.2015_0373	2015-02-XX
HCoV_OC43/Yamagata.JPN/07.2015_0416	2015-02-XX
HCoV_OC43/Yamagata.JPN/07.2015_0417	2015-02-XX
HCoV_OC43/Yamagata.JPN/07.2015_0418	2015-02-XX
HCoV_OC43/Yamagata.JPN/07.2015_0424	2015-02-XX
HCoV_OC43/Yamagata.JPN/07.2015_0425	2015-02-XX
HCoV_OC43/Yamagata.JPN/07.2017_0304	2017-02-XX
HCoV_OC43/Yamagata.JPN/07.2017_0305	2017-02-XX
HCoV_OC43/Yamagata.JPN/07.2017_0306	2017-02-XX
HCoV_OC43/Yamagata.JPN/07.2017_0314	2017-02-XX
HCoV_OC43/Yamagata.JPN/07.2017_0354	2017-02-XX
HCoV_OC43/Yamagata.JPN/07.2017_0361	2017-02-XX
HCoV_OC43/Yamagata.JPN/07.2017_0362	2017-02-XX
HCoV_OC43/Yamagata.JPN/08.2009_0554	2009-02-XX
HCoV_OC43/Yamagata.JPN/08.2013_0498	2013-02-XX
HCoV_OC43/Yamagata.JPN/08.2014_0432	2014-02-XX
HCoV_OC43/Yamagata.JPN/08.2014_0434	2014-02-XX
HCoV_OC43/Yamagata.JPN/08.2014_0435	2014-02-XX
HCoV_OC43/Yamagata.JPN/08.2014_0436	2014-02-XX
HCoV_OC43/Yamagata.JPN/08.2014_0484	2014-02-XX
HCoV_OC43/Yamagata.JPN/08.2014_0485	2014-02-XX
HCoV_OC43/Yamagata.JPN/08.2015_0433	2015-02-XX
HCoV_OC43/Yamagata.JPN/08.2015_0434	2015-02-XX
HCoV_OC43/Yamagata.JPN/08.2015_0486	2015-02-XX
HCoV_OC43/Yamagata.JPN/08.2017_0364	2017-02-XX
HCoV_OC43/Yamagata.JPN/08.2017_0375	2017-02-XX
HCoV_OC43/Yamagata.JPN/08.2017_0379	2017-02-XX
HCoV_OC43/Yamagata.JPN/09.2009_0623	2009-02-XX
HCoV_OC43/Yamagata.JPN/09.2011_0752	2011-03-XX
HCoV_OC43/Yamagata.JPN/09.2012_0501	2012-02-XX
HCoV_OC43/Yamagata.JPN/09.2015_0492	2015-02-XX
HCoV_OC43/Yamagata.JPN/09.2017_0410	2017-02-XX
HCoV_OC43/Yamagata.JPN/09.2017_0411	2017-02-XX
HCoV_OC43/Yamagata.JPN/09.2017_0478	2017-03-XX
HCoV_OC43/Yamagata.JPN/09.2017_0480	2017-03-XX
HCoV_OC43/Yamagata.JPN/09.2017_0482	2017-03-XX
HCoV_OC43/Yamagata.JPN/10.15_0600	2015-03-XX
HCoV_OC43/Yamagata.JPN/10.2009_0762	2009-03-XX
HCoV_OC43/Yamagata.JPN/10.2013_0627	2013-03-XX
HCoV_OC43/Yamagata.JPN/10.2017_0491	2017-03-XX
HCoV_OC43/Yamagata.JPN/10.2017_0516	2017-03-XX
HCoV_OC43/Yamagata.JPN/11.15_0612	2015-03-XX
HCoV_OC43/Yamagata.JPN/11.15_0615	2015-03-XX
HCoV_OC43/Yamagata.JPN/11.16_0552	2016-03-XX
HCoV_OC43/Yamagata.JPN/11.2009_0765	2009-03-XX
HCoV_OC43/Yamagata.JPN/11.2009_0842	2009-03-XX
HCoV_OC43/Yamagata.JPN/11.2013_0666	2013-03-XX
HCoV_OC43/Yamagata.JPN/11.2015_0604	2015-03-XX
HCoV_OC43/Yamagata.JPN/11.2017_0521	2017-03-XX
HCoV_OC43/Yamagata.JPN/11.2017_0634	2017-03-XX
HCoV_OC43/Yamagata.JPN/12.2017_0640	2017-03-XX
HCoV_OC43/Yamagata.JPN/12.2017_0642	2017-03-XX
HCoV_OC43/Yamagata.JPN/12.2017_0751	2017-03-XX
HCoV_OC43/Yamagata.JPN/13.2011_0825	2011-03-XX
HCoV_OC43/Yamagata.JPN/13.2011_0857	2011-03-XX
HCoV_OC43/Yamagata.JPN/13.2012_0719	2012-03-XX
HCoV_OC43/Yamagata.JPN/13.2015_0693	2015-03-XX
HCoV_OC43/Yamagata.JPN/14.16_0684	2016-04-XX
HCoV_OC43/Yamagata.JPN/14.2011_0874	2011-04-XX
HCoV_OC43/Yamagata.JPN/14.2011_0897	2011-04-XX
HCoV_OC43/Yamagata.JPN/14.2012_0781	2012-04-XX
HCoV_OC43/Yamagata.JPN/14.2017_0959	2017-04-XX
HCoV_OC43/Yamagata.JPN/16.2011_0969	2011-04-XX
HCoV_OC43/Yamagata.JPN/16.2017_1199	2017-04-XX
HCoV_OC43/Yamagata.JPN/19.2015_0902	2015-05-XX
HCoV_OC43/Yamagata.JPN/20.16_0885	2016-05-XX
HCoV_OC43/Yamagata.JPN/20.16_0914	2016-05-XX
HCoV_OC43/Yamagata.JPN/20.2010_1337	2010-05-XX
HCoV_OC43/Yamagata.JPN/20.2010_1341	2010-05-XX
HCoV_OC43/Yamagata.JPN/20.2011_1168	2011-05-XX
HCoV_OC43/Yamagata.JPN/20.2017_1370	2017-05-XX
HCoV_OC43/Yamagata.JPN/21.2010_1394	2010-05-XX
HCoV_OC43/Yamagata.JPN/21.2011_1174	2011-05-XX
HCoV_OC43/Yamagata.JPN/21.2011_1236	2011-05-XX
HCoV_OC43/Yamagata.JPN/22.16_0950	2016-06-XX
HCoV_OC43/Yamagata.JPN/22.2011_1255	2011-06-XX
HCoV_OC43/Yamagata.JPN/23.16_0980	2016-06-XX
HCoV_OC43/Yamagata.JPN/24.16_1002	2016-06-XX
HCoV_OC43/Yamagata.JPN/24.16_1005	2016-06-XX
HCoV_OC43/Yamagata.JPN/24.16_1006	2016-06-XX
HCoV_OC43/Yamagata.JPN/24.16_1008	2016-06-XX
HCoV_OC43/Yamagata.JPN/24.16_1027	2016-06-XX
HCoV_OC43/Yamagata.JPN/25.16_1044	2016-06-XX
HCoV_OC43/Yamagata.JPN/26.16_1046	2016-06-XX
HCoV_OC43/Yamagata.JPN/26.16_1049	2016-06-XX
HCoV_OC43/Yamagata.JPN/26.2017_1566	2017-06-XX
HCoV_OC43/Yamagata.JPN/27.16_1096	2016-07-XX
HCoV_OC43/Yamagata.JPN/27.2011_1525	2011-07-XX
HCoV_OC43/Yamagata.JPN/38.2010_2108	2010-09-XX
HCoV_OC43/Yamagata.JPN/39.2010_2197	2010-10-XX
HCoV_OC43/Yamagata.JPN/43.2010_2375	2010-10-XX
HCoV_OC43/Yamagata.JPN/43.2010_2382	2010-10-XX
HCoV_OC43/Yamagata.JPN/43.2010_2384	2010-10-XX
HCoV_OC43/Yamagata.JPN/43.2010_2385	2010-10-XX
HCoV_OC43/Yamagata.JPN/43.2010_2388	2010-10-XX
HCoV_OC43/Yamagata.JPN/43.2010_2412	2010-10-XX
HCoV_OC43/Yamagata.JPN/45.2010_2465	2010-11-XX
HCoV_OC43/Yamagata.JPN/46.2010_2506	2010-11-XX
HCoV_OC43/Yamagata.JPN/46.2010_2510	2010-11-XX
HCoV_OC43/Yamagata.JPN/46.2010_2512	2010-11-XX
HCoV_OC43/Yamagata.JPN/46.2010_2513	2010-11-XX
HCoV_OC43/Yamagata.JPN/46.2010_2538	2010-11-XX
HCoV_OC43/Yamagata.JPN/46.2012_2185	2012-11-XX
HCoV_OC43/Yamagata.JPN/46.2014_2103	2014-11-XX
HCoV_OC43/Yamagata.JPN/47.2010_2547	2010-11-XX
HCoV_OC43/Yamagata.JPN/48.2010_2590	2010-11-XX
HCoV_OC43/Yamagata.JPN/48.2010_2644	2010-12-XX
HCoV_OC43/Yamagata.JPN/48.2017_2515	2017-12-XX
HCoV_OC43/Yamagata.JPN/49.2012_2416	2012-12-XX
HCoV_OC43/Yamagata.JPN/50.2017_2568	2017-12-XX
HCoV_OC43/Yamagata.JPN/51.2012_2581	2012-12-XX
HCoV_OC43/Yamagata.JPN/51.2017_2650	2017-12-XX
HCoV_OC43/Yamagata.JPN/51.2017_2652	2017-12-XX
HCoV_OC43/Yamagata.JPN/52.2012_2586	2012-12-XX
HCoV_OC43/Yamagata.JPN/52.2012_2590	2012-12-XX
HCoV_OC43/Yamagata.JPN/52.2014_2417	2014-12-XX
HCoV_OC43/Yamagata.JPN/52.2014_2419	2014-12-XX
HCoV_OC43/Yamagata.JPN/53.2014_2422	2014-12-XX
HCOV/KENYA/007/2010	2014-07-01
HCOV/KENYA/012/2010	2014-07-01
HCOV/KENYA/013/2010	2014-07-01
HCOV/KENYA/014/2011	2014-07-01
HCOV/KENYA/016/2011	2014-07-01
HCOV/KENYA/017/2010	2014-07-01
HCOV/KENYA/018/2010	2014-07-01
HCOV/KENYA/019/2010	2014-07-01
HCOV/KENYA/020/2011	2014-07-01
HCOV/KENYA/021/2010	2014-07-01
HCOV/KENYA/022/2010	2014-07-01
HCoV_OC43/Seattle/USA/SC0682/2019	2019-XX-XX
HCoV_OC43/Seattle/USA/SC0776/2019	2019-XX-XX
HCoV_OC43/Seattle/USA/SC0810/2019	2019-XX-XX
HCoV_OC43/Seattle/USA/SC0839/2019	2019-XX-XX
HCoV_OC43/Seattle/USA/SC0841/2019	2019-XX-XX
HCoV_OC43/Seattle/USA/SC2269/2016	2016-XX-XX
HCoV_OC43/Seattle/USA/SC2345/2015	2015-XX-XX
HCoV_OC43/Seattle/USA/SC2476/2015	2015-XX-XX
HCoV_OC43/Seattle/USA/SC2481/2015	2015-XX-XX
HCoV_OC43/Seattle/USA/SC2730/2015	2015-XX-XX
HCoV_OC43/Seattle/USA/SC2770/2015	2015-XX-XX
HCoV_OC43/Seattle/USA/SC2854/2015	2015-XX-XX
HCoV_OC43/Seattle/USA/SC2924/2015	2015-XX-XX
HCoV_OC43/Seattle/USA/SC3118/2015	2015-XX-XX
HCoV_OC43/Seattle/USA/SC622/2016	2016-XX-XX
HCoV_OC43/Seattle/USA/SC831/2016	2016-XX-XX
HCoV_OC43/Seattle/USA/SC9428/2018	2019-XX-XX
HCoV_OC43/Seattle/USA/SC9430/2018	2019-XX-XX
HCoV_OC43/Seattle/USA/SC9741/2016	2016-XX-XX
HK04_02	2004-11-XX
IDSKAHCOV_1	2011-03-18
KIP_75	2012-05-XX
LY1	2011-01-XX
LY155	2011-06-XX
LY160	2011-06-XX
LY162	2011-06-XX
LY165	2011-06-XX
LY223	2011-07-XX
LY227	2011-07-XX
LY227	2011-07-XX
LY235	2011-07-XX
LY236	2011-07-XX
LY238	2011-07-XX
LY238	2011-07-XX
LY241	2011-07-XX
LY241	2011-07-XX
LY242	2011-07-XX
LY243	2011-07-XX
LY243	2011-07-XX
LY244	2011-07-XX
LY244	2011-07-XX
LY245	2011-07-XX
LY246	2011-07-XX
LY246	2011-07-XX
LY248	2011-08-XX
LY248	2011-08-XX
LY249	2011-08-XX
LY250	2011-08-XX
LY252	2011-08-XX
LY252	2011-08-XX
LY253	2011-08-XX
LY254	2011-08-XX
LY254	2011-08-XX
LY255	2011-08-XX
LY256	2011-08-XX
LY256	2011-08-XX
LY257	2011-08-XX
LY261	2011-08-XX
LY262	2011-08-XX
LY263	2011-08-XX
LY264	2011-08-XX
LY265	2011-08-XX
LY266	2011-08-XX
LY267	2011-08-XX
LY270	2011-08-XX
LY270	2011-08-XX
LY271	2011-08-XX
LY272	2011-08-XX
LY273	2011-08-XX
LY274	2011-08-XX
LY274	2011-08-XX
LY277	2011-08-XX
LY277	2011-08-XX
LY278	2011-08-XX
LY306	2011-09-XX
LY306	2011-09-XX
LY307	2011-09-XX
LY307	2011-09-XX
LY308	2011-09-XX
LY308	2011-09-XX
LY311	2011-09-XX
LY317	2011-09-XX
LY318	2011-09-XX
LY318	2011-09-XX
LY319	2011-09-XX
LY321	2011-09-XX
LY322	2011-09-XX
LY325	2011-09-XX
LY326	2011-09-XX
LY341	2011-10-XX
LY341	2011-10-XX
LY341	2011-10-03
LY342	2011-10-XX
LY342	2011-10-XX
LY342	2011-10-04
LY357	2011-10-XX
LY360	2011-10-XX
LY360	2011-10-XX
LY373	2011-10-XX
LY48	2011-04-XX
LY53	2011-04-XX
LY65	2011-04-XX
LY82	2011-03-XX
LY84	2011-03-XX
MY_U002/12	2012-02-22
MY_U1024/12	2012-08-24
MY_U1057/12	2012-08-27
MY_U1140/12	2012-09-10
MY_U1758/13	2013-01-02
MY_U1975/13	2013-02-15
MY_U208/12	2012-03-28
MY_U236/12	2012-04-02
MY_U413/12	2012-05-02
MY_U464/12	2012-05-09
MY_U523/12	2012-05-18
MY_U710/12	2012-06-20
MY_U732/12	2012-06-25
MY_U774/12	2012-07-04
MY_U868/12	2012-07-16
MY_U945/12	2012-08-01
N07_1541B_433X	2016-XX-XX
N07_1609B	2016-XX-XX
N07_1647B	2016-XX-XX
N07_1689B_116X	2016-XX-XX
N08_33B_360X	2016-XX-XX
N09_382B	2016-XX-XX
N09_595B	2016-XX-XX
O75A_07	2007-06-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2010-XX-XX
OC43	2011-11-30
OC43	2012-01-04
OC43	2012-02-16
OC43	2012-01-04
OC43	2012-07-18
OC43	2012-02-19
OC43	2012-02-19
OC43	2012-02-21
OC43	2012-02-14
OC43	2012-01-01
OC43	2011-12-14
OC43	2012-03-19
OC43	2013-05-15
OC43	2012-02-08
OC43	2013-12-18
OC43	2013-05-15
OC43	2012-02-08
OC43	2013-12-18
OC43/human/Mex/LRTI_238/2011	2011-02-09
OC43/human/USA/007_11/2000	2000-07-27
OC43/human/USA/008_5/2000	2000-08-08
OC43/human/USA/832_27/1983	1983-02-24
OC43/human/USA/851_15/1985	1985-01-08
OC43/human/USA/871_25/1987	1987-01-22
OC43/human/USA/872_5/1987	1987-02-10
OC43/human/USA/873_16/1987	1987-03-12
OC43/human/USA/873_19/1987	1987-03-17
OC43/human/USA/873_6/1987	1987-03-05
OC43/human/USA/8912_37/1989	1989-12-21
OC43/human/USA/901_33/1990	1990-01-16
OC43/human/USA/901_41/1990	1990-01-17
OC43/human/USA/901_43/1990	1990-01-19
OC43/human/USA/901_54/1990	1990-01-23
OC43/human/USA/911_11/1991	1991-01-03
OC43/human/USA/911_38/1991	1991-01-15
OC43/human/USA/911_58/1991	1991-01-24
OC43/human/USA/911_66/1991	1991-01-29
OC43/human/USA/912_10/1991	1991-02-07
OC43/human/USA/912_11/1991	1991-02-07
OC43/human/USA/912_36/1991	1991-02-22
OC43/human/USA/912_6/1991	1991-02-05
OC43/human/USA/913_29/1991	1991-03-14
OC43/human/USA/9211_43/1992	1992-11-30
OC43/human/USA/9212_33/1992	1992-12-16
OC43/human/USA/925_1/1992	1992-05-04
OC43/human/USA/931_85/1993	1993-01-26
OC43/human/USA/951_15/1995	1995-01-11
OC43/human/USA/951_18/1995	1995-01-12
OC43/human/USA/952_23/1995	1995-02-13
OC43/human/USA/953_23/1995	1995-03-09
OC43/human/USA/9612_29/1996	1996-12-17
OC43/human/USA/9612_48/1996	1996-12-30
OC43/human/USA/9612_9/1996	1996-12-04
OC43/human/USA/965_6/1996	1996-05-10
OC43/human/USA/971_5/1997	1997-01-02
OC43/human/USA/9712_13/1997	1997-12-11
OC43/human/USA/9712_31/1997	1997-12-18
OC43/human/USA/982_4/1998	1998-02-05
OC43/human/USA/991_19/1999	1999-01-15
OC43/human/USA/991_5/1999	1999-01-07
OC43_KLF_01_2018	2018-01-18
OC43_KLF_02_2017	2017-11-27
PHL07_1581	2007-XX-XX
PREDICT_13QY015	2013-XX-XX
PUMCH1702	2006-03-03
PUMCH1909	2006-03-24
PUMCH229	2005-06-09
PUMCH3582	2006-09-30
PUMCH3630	2006-10-05
PUMCH3647	2006-10-07
PUMCH427	2005-08-23
PUMCH4795	2007-03-01
PUMCH4954	2007-03-23
PUMCH5240	2007-05-09
PUMCH5352	2007-05-26
PUMCH5370	2007-05-29
PUMCH5442	2007-06-09
PUMCH5445	2007-06-09
PUMCH5448	2007-06-10
PUMCH5456	2007-06-12
PUMCH5462	2007-06-12
PUMCH5471	2007-06-13
PUMCH5479	2007-06-14
PUMCH5484	2007-06-15
PUMCH5485	2007-06-15
PUMCH5495	2007-06-17
PUMCH5508	2007-06-18
PUMCH5517	2007-06-19
PUMCH5519	2007-06-19
PUMCH5566	2007-06-26
PUMCH5567	2007-06-26
PUMCH5568	2007-06-26
PUMCH5570	2007-06-26
PUMCH5617	2007-07-03
PUMCH5625	2007-07-04
PUMCH5652	2007-07-08
PUMCH5656	2007-07-08
PUMCH607	2005-09-10
PUMCH648	2005-09-14
PUMCH731	2005-09-23
PUMCH7712	2008-11-09
PUMCH7722	2008-11-11
PUMCH8099	2009-02-16
PUMCH8164	2009-03-04
PUMCH8375	2009-04-15
PUMCH938	2005-10-17
QPID04_0018	2004-08-01
QPID04_0019	2004-08-02
QPID04_0021	2004-08-02
QPID04_0027	2004-06-29
QPID04_0028	2004-07-01
QPID04_0029	2004-06-27
QPID04_0032	2004-07-22
QPID04_0034	2004-07-17
QPID04_0035	2004-07-09
QPID04_0036	2004-08-02
QPID04_0037	2004-06-28
QPID04_0039	2004-07-20
QPID04_0045	2004-08-04
QPID04_0046	2004-08-03
QPID04_0047	2004-07-30
SH_4	2012-XX-XX
sloOC43_1	2011-02-10
sloOC43_2	2011-02-20
sloOC43_3	2011-02-22
SZ14014d3/2014	2014-XX-XX
SZ14014d3/2014	2014-XX-XX
SZ14034d5/2014	2014-XX-XX
TN00_8_5	NA
TN83_2_27	NA
TN85_1_15	NA
TN85_2_6	NA
TN87_1_25	NA
TN87_2_5	NA
TN87_3_16	NA
TN87_3_19	NA
TN87_3_6	NA
TN90_1_33	NA
TN90_1_43	NA
TN90_1_54	NA
TN91_1_11	NA
TN91_1_38	NA
TN91_1_58	NA
TN91_1_66	NA
TN91_2_10	NA
TN91_2_11	NA
TN91_2_36	NA
TN91_2_6	NA
TN91_3_29	NA
TN92_11_43	NA
TN92_5_1	NA
TN93_1_48	NA
TN94_1_72	NA
TN95_1_15	NA
TN95_1_18	NA
TN95_3_23	NA
TN96_12_48	NA
TN96_12_7	NA
TN96_5_6	NA
TN97_1_4	NA
TN97_1_5	NA
TN97_12_12	NA
TNP_12636	2016-12-10
TNP_12643	2016-12-10
XH1316	2011-01-XX
XH1327	2011-01-XX
XH1340	2011-01-XX
