label	fix
A/chicken/Jiangsu/JS/02/71/2017	jiangsu
A/Chicken/Hubei/306	hubei
A/England/321/2019	england
A/England/343/2019	england
A/England/779/2019	england
A/chicken/SNU0037/2000	southkorea
A/chicken/SNU0028/2000	southkorea
A/chicken/SNU0091/2000	southkorea
A/chicken/SNU0057/2000	southkorea
A/chicken/SNU1035C/2001	southkorea
A/chicken/SNU0146/2000	southkorea
A/chicken/SNU0073/2000	southkorea
A/chicken/Amur_Russia/17/2018	russia
A/mynah/Austria-quarantine/13064792-010/13	austria
A/mynah/Austria-quarantine/13063485-026/13	austria
A/mynah/Austria-quarantine/13063485-025/13	austria
A/Turkey/Wisconsin/1966	wisconsin
A/Chicken/Guangdong/97	guangdong
A/Chicken/Henan/1998	henan
A/chicken/Hubei/2014	hubei
A/Chicken/Liaoning/99	liaoning
A/Chicken/Shandong/98	shandong
A/Chicken/Shandong/1998	shandong
A/Chicken/Tianjin/2009	tianjin
A/duck/Malaysia/2001	malaysia
B/SantanaDeParnaiba/1537295-IAL/2020	SantanaDeParnaiba
A/Jeonbuk/1294/2019	Jeonbuk
A/RibeiraoPreto/355391557-IAL/2021	RibeiraoPreto
A/RibeiraoPreto/355437751-IAL/2021	RibeiraoPreto
A/Chicken/Siak/BPPV-II/2005A/Chicken/Siak/BPPVII/2005	bukittinggi
A/Chicken/Salam/BPPV-II/2005A/Chicken/Salam/BPPVII/2005	bukittinggi
A/Chicken/Rokan_Hilli/BPPV-II/2005A/Chicken/RokanHilli/BPPVII/2005	bukittinggi
A/Chicken/Pulau_Rampang/BPPV-II/2006A/Chicken/PulauRampang/BPPVII/2006	bukittinggi
A/Chicken/Pakanbaru/BPPV-II/2005A/Chicken/Pakanbaru/BPPVII/2005	bukittinggi
A/Chicken/Duma/Bppv-II/2005A/Chicken/Duma/BppvII/2005	bukittinggi
A/Chicken/Deli_Serdang/BPPV_1/2005A/Chicken/DeliSerdang/BPPV1/2005	bukittinggi
